首 1723 1877 2805 3370 3777 3809 3870 4381 5459 5944 6921 6997 7350 7745 7858 7930 8739 9073 9180 9196 9901 10059 12043 12253 12259 12262 12398 13295 13938 14947 15605 15753 15755 16057
巷 11221 12245
憎 5999
溯 2204 12519 13182 13492
立 327 351 449 1088 1169 1571 1882 1954 2557 2626 2784 3048 3080 3223 3995 4185 4279 4419 4535 5256 5325 5568 6632 6688 7586 7681 7726 7957 8548 9119 9134 9945 10058 10248 10542 10569 11496 11621 12959 13014 13588 13851 14520 14769 14906 15220
傍 10897
凌 2347 12295 15540
策 1698 1743 7482 7962 9485 11640 14744 15716
聘 6737
兹 1861 7263 7331 8327 9939 13299
粮 15645 15715
敞 5902
报 2137 5085 6078 6306 6650 7202 7481 7552 7829 9756 10160 10170 12402 14018 15200 15546 15634
衍 1692 3053 8503 11439 11980 14439
母 1691 2711 4351 4454 6207 6636 8028 8181 8901 9152 10303 10493 11133 12604
八 728 731 1009 1376 1575 1608 1813 1934 1937 2266 2821 2847 3566 4029 4117 5364 6214 6308 8555 8837 8914 9631 10983 10984 11360 11394 13323 13546 13979 15211 15765 15933 15980 16059
孝 4116 6326 11136 11228 15384
廓 9691
袋 6001
帜 3095 5573
乔 1677 13345 14271 16084
乎 1668 5203 5602 8278 8426 9501 9506 9798 11031 11401 11544 12107 12749 12903 13683 14798 15000 15028 15132
幻 1108 2358 2942 3525 6006 6890 9074 13304 13472 15685 15816
沉 1664 1835 3343 5071 6699 7530 7539 7620 7678 8566 8787 9061 9667 11282 13748 13859 14148 15077 15448
忄 8188
寻 1656 1713 1863 3485 3985 4841 5199 5438 5971 7654 7905 12543 12749 12862
荀 1655 11600
泽 1652 2354 2453 2512 3031
火 1645 5650 6815 7503 7536 7809 8190 8349 8507 9414 9638 11565 11579 13259 13260 13645 15955
舟 13678 15208 16117
锐 1636 4402 6137 9392 13655
篮 10495
钝 7663 15525
饶 1610 5975 7705 9330 10021 12578
辜 10625
殊 1605 3463 5117 10036 13995
孤 4124 5974 6014 7356 8212 9945 12404 14838
危 1603 3508 5366 7665 8881 9690 13564
刽 14459
赤 1588 2596 5674 9365 14127 16145
收 1585 4464 4467 7083 7995 8352 9710 9923 11961 12066 12198 12791 12965 14124 14333 15511 15560
鉴 859 1357 3548 6251 15459
阅 1574 3259 12130 12769 13876 14938
嫱 8537
美 40 127 167 225 392 426 527 586 1138 1541 1563 1693 1774 1800 2511 2940 3013 3297 3702 3911 3939 4076 4090 4232 4973 5224 5278 5292 5412 5469 5481 5654 6250 6400 6409 6485 6787 6788 6879 7239 7889 8098 8124 8378 8671 8680 8847 8863 9002 9630 9748 10098 10154 10343 10450 10718 11012 11027 11859 12161 12505 13034 13503 13577 13998 14010 14185 14240 14268 14600 14634 15147 15206 15451
煌 3371 4538 4701 8501 14652
狄 10762 12533 13069 15474
末 1568 2523 4996 5847 8713 10144 11112 11426 12542
矿 15416
摸 9574 10878
颂 1533 3023 4355 10679 11215 11479 11846 12264 12323
理 27 69 125 143 153 284 389 458 511 729 750 753 772 880 981 1031 1082 1193 1256 1398 1626 1747 1798 2088 2122 2298 2326 2657 2663 2777 2851 3328 3460 3554 3718 3754 3850 4141 4378 4497 4582 4740 4763 4874 5047 5246 5287 5331 5381 5640 6193 6215 6362 6377 6517 6644 6724 7063 7168 7337 7408 7843 7955 8123 8235 8348 8633 8757 8775 8811 8993 9345 9387 9512 9537 9721 9815 9890 10074 10165 10194 10267 10463 10554 10570 10572 10635 10658 11040 11125 11323 11431 11648 12213 12353 12355 12523 12562 12718 12762 12768 12792 12864 12935 13105 13123 13306 13398 13434 13461 13589 13622 13683 13815 14185 14381 14444 14757 14926 14968 15150 16100 16121 16123 16160
契 2373 3788 7887 8600 12878 15611
士 1531 1580 2106 2539 2999 3027 4674 4872 4875 4876 5213 7459 7940 8971 9832 10465 11056 11156 11416 11498 12099 12131 13126 13452 13619 13706 14020 14143 14283 14322 14339 14464 15016 15348 15612 15973 16166
怀 1506 4581 6793 7001 7106 7244 7850 10032 12699 15593 16063
病 1980 3221 6662 10396 10404
扬 1505 1854 2112 2218 2655 3074 3500 4695 4977 10824 12264 14585 16133
健 947 3701 4249 5373 5612 10339 10347 12281 15147
彝 5774 12079
悦 1498 9011 12140 12433 16164
超 233 358 1540 1733 1932 2131 2196 2661 4445 4793 5646 5935 6079 6723 9702 10877 11705 11812 11814 11887 11982 14473 14819 15736
营 787 3557 4087 7618 9815 10674 11657 11669 11901 14130 15483
愉 1498 5913 15171
旨 1496 3239 3687 3806 4208 5553 6369 6381 6466 7514 8904 9090 9470 12743
沈 5973 6659 7042 12529 16118
堕 7628
递 9747
澜 5311 6139 12266
愈 1033 3631 4003 4894 5993 10812 11580 11654 15175
限 1333 1666 1714 1925 3570 4265 4649 4775 5510 7708 8610 10145 12069 12080 12564 12613 15270 15272
朗 1667 1896 2484 2748 5512 5886 6080 6403 7339 8327 8980 12202 13168 13821
偿 15340
颖 2460 4035 6224 7486 8269
抱 3836 6307
梦 1481 3021 6028 7756 9963 10410 11668 15186
总 462 982 3479 4640 5355 5543 5961 6215 6649 6988 7913 8033 9571 10746 10788 11290 15204
揉 8333
仙 1480 10044
陷 4836 7005 8593 12294
奎 8978 14334
埃 1829 3927 6050 10731 13226
脑 1471 3689 5037 6001 8531 9932 10052 10059 10538 10749 11607 12217 14426 14474 14586 14725 15518
峰 1469 3818 6274 6276 8820 9095 10349 10799 10813 10814 14134
绍 2466 8906
贸 8317
姓 1460 2930 6774
玩 3120 3962 5125 5452 7326 9632 10512 12507 12580 14987 15993 16093
鄢 15627
翔 6410 8075
纠 5866 6824 6842
宣 1444 3500 4738 5798 6372 6412 6678 8767 9528 13012 13335 13515 14006 14585
伸 1435 3298 8719 9439 12114 12115 15121
迎 2740 5790 6886 11874 15974
漠 1719 2594 3185 13682
６ 1418
配 1409 1924 1990 5690 9153 10205 12396 13005 14266 14639 15156 15225 15769 15859 15987 16017
支 1409 1823 2119 3226 6905 7582 10205 11370 12070 15859 15987
造 21 227 456 524 669 882 1036 1147 1295 1528 1600 1675 1709 2333 2990 3001 3327 3348 3415 3557 3732 4195 4643 5597 6244 6527 8333 10082 10813 11957 12078 12454 13584 13789 14319 14711 15114 16103
劣 2087
顾 2342 2889 3515 5201 10889 11454 12510 13667 15682
破 1396 2855 3301 3408 3708 6871 7605 7964 8417 9864 11621 12552 15046 15449
食 1395 1762 1943 3220 6562 7875 7915 9625 9699 9822 11231 11232 12654 14515 15645 15715
谷 2084 4383 7164 8846 12249 12250 13349
憾 6393 7639
置 1379 1487 3017 3228 3267 5228 5690 5729 5797 7920 9810 10095 12872 13273 13274 13810 13853 15324 15378
虐 9851
频 2206 3776 3942 7020 12710
由 204 1587 4141 4186 6464 7258 8322 9946 11566 11831 12481 12933 13087 13537 13780 14045 14254 15069 15467 15859
把 269 3501 6226 7326 8321 9828 9830
补 1373 1716 2299 5630 5903 10202 11392 13846 14795 15340 15618 15883 16106
续 1364 1729 2013 4731 5013 6334 8779 9024 9659 10750 11022 11822 11969 14164 15487
壤 1491 4966
族 43 838 1482 1845 1866 1870 1920 2019 2253 2446 2607 2917 3442 3669 4572 4662 5505 5727 5774 7014 7794 7993 8245 9553 9835 9941 10177 11488 11667 11722 11843 12071 12399 12408 13213 14086 14556 14644 14669 14670 15824 15910 16082
胜 1339 1880 2586 6915 8669 9131 9442 10036 10606 12546 13994 15489 16142
傅 4360
圣 1361 1682 3550 3674 3894 4347 6207 7686 9502 11460 13608 14398 14736 15745
袅 5268
路 1336 1441 1556 3891 6656 6677 6954 6993 7335 7391 7983 8256 8373 10367 10898 11538 12192 12213 12542 12626 13936 14123 14205
阻 5316 9058 9096 11337
历 16 564 632 1231 1802 2134 2176 4728 4988 5129 5328 5867 6603 6646 6981 7364 7766 7969 7996 10526 10599 10604 11181 11660 11731 11732 11803 12440 12621 12876 13262 13353 13447 13738 13876 15637
晋 1907 6771 7852 13691 15544
滕 15014
江 2453 2491 2512 2884 2902 3325 7156 9372 9914 10223 11261 12233 12852 13377 13519 14021 14227 14830 15049 15657 15659 16080
除 2371 3284 3408 7234 9936 10241 10266 10346 11396 11620 13314 14883 15746
像 1330 2364 3381 3759 3766 4537 4646 6040 8532 8556 9110 9293 9713 13320 13593 13601 13871 14329 15442
杞 10636
冶 10632 15197 15913
蒙 1317 1815 3306 3860 10692 11763 13549
乘 11159 11161 13817
段 195 570 1115 3244 3449 4019 4494 5931 6365 6729 7545 7692 7959 8279 9078 9142 9780 11981 12261 12265 12268 12292 15689
久 1314 2501 5267 6249 6530 10604 10973 11020 11065 11486 12887 12888 13181 13370
燕 2154
卫 6168 6504 13277 13502 14862
汲 1303 11767 11914
座 3201 7101 7104 10333 11736 13151 13974 14980
居 1300 4245 4661 5503 7080 7963 7980 9216 9286 9884 9885 9886 10125 11170 13312 13318 13909 13952 14339 14482
牲 2569 14142 15623
胃 8517
伊 1280 1670 2126 2421 2597 2844 3024 3399 3597 3705 4367 4603 5155 5627 5951 6777 6857 7039 9814 9899 11243 14055 16149
捕 6630 9316 9823 10141 13389 15510
帕 1268 1936 9768
可 1262 1546 1604 2178 2181 2398 2644 2647 2952 3040 3148 3208 3222 3312 3607 3753 4223 4362 4591 4709 4957 5011 5026 5269 5279 5635 5709 5883 6157 6191 6414 6498 6569 6605 6706 7095 7446 7452 7461 7635 7958 9426 10476 10629 10776 10802 11524 11550 11582 11940 11954 12009 12244 12317 12644 12736 13154 13156 13173 13174 13233 13466 13612 13652 13784 13838 14211 14327 14392 14610 14618 15034 15205 15477 15688 15984 15997 16010 16151
休 2552 3054 7896 8465 10362 10591 11307 13770 14084 14723
屈 1260 2389 4982 9070 10054 13901 14740 15051 15121
红 1349 1481 2157 5454 7474 8833 12461 12516 14953
部 253 565 615 636 683 841 1352 1482 1731 1805 2116 2243 2262 3255 3385 3684 3977 4171 4361 5606 5678 5703 5798 5922 6005 6181 6372 6580 7961 8211 8219 8392 8539 8698 8723 8769 9459 9534 9750 10011 10431 10613 10654 11577 11681 11771 12039 12106 12288 12306 12979 13063 13235 13454 13571 13675 13822 14006 14032 14095 14279 14295 14839 14891 14974 15010 15012 15042 15256 15548 15621 15802 15872
误 1258 1921 3918 4408 4893 5183 5369 5396 6390 6673 7790 9734 10743 12596 14077 14554 15524 15549
畸 6189 10393 15149
刺 1249 2056 3713 6447
空 409 1660 2114 2540 2820 3833 4296 5276 5837 6363 6892 7479 7538 7837 9471 9494 9596 9600 9647 9994 10320 10597 10728 10818 11032 11159 11183 11402 11530 11726 11751 11784 11978 12102 12359 12360 12539 13209 13523 13640 14177 14254 14793 14863 15578 15710
很 1189 5261 5314 6782 7155 8140 11390 13792 14225 14843
挪 2554 6051 7116
绿 1678 15053
甚 1230 5668 7554 8014 8020 8205 10048
川 3399 7072 7784 7992 11062 11495 11670 12726 15118 15436
宫 3993 5309 8249 10283 14901 15316 15584
穷 1222 2653 4486 5488 5670 6127 6335 8069 9905 15485 16039
竟 2275 14553
拒 3369 5286
浊 13898 16136
良 1216 2225 5014 7573 7673 8448 9195 9979 11545 13654
光 1209 1233 3511 3682 4200 4515 4541 4928 5149 5570 6247 6651 7402 8687 8732 8986 9536 9927 10218 11100 11330 12063 12218 12219 12425 12890 13404 13713 14052 14204 14420 14516 14557 15057 15200 15588 15687 15834
诸 391 846 3188 3820 4550 4939 5008 12013 13268 15274
雁 12045
拉 1208 1325 1371 1887 1888 1911 2054 2055 2304 2381 2742 2743 3153 3332 3383 4090 4307 4631 4910 5647 6218 6219 6287 7021 7098 7280 7380 8167 8656 9045 9226 9231 9251 9996 10402 10708 10729 11628 11840 11841 12447 12471 12687 13017 13034 13162 14050 14141 14321 14340 14571 14936 15313 15363 15377 15631 15873 15949
过 97 1427 1483 1540 2307 2701 2756 2947 3527 3653 4202 4317 4536 4707 5034 5405 5650 5735 5920 5988 6591 6798 6982 7228 7968 8213 8667 8678 8746 8757 9211 9505 9640 9745 9868 9962 10089 10196 10630 11396 11405 11905 11949 12076 12351 12713 12807 13099 13548 13976 14239 14248 14355 15550 15878 16111 16123
韩 1885 10738 15880
容 105 1850 1988 2667 2845 3484 4476 4822 5131 5370 5388 5881 8654 9561 11839 12066 12719 13259 13265 13266 13276 14621 14977 16031
祀 2779
浸 3343 8104 10189 13421 14148 16004
辞 1194 2521 5814 6814 7259 9779 11642 12110 13276 13993
静 1067 2283 2428 3518 3521 4953 5088 5371 5497 7419 9061 10009 10540 12812 14436 14794
瓦 2565 4504 5647 6258 7098 7534 7934 9205 13908 15038
挥 513 2706 8404 9140 10290 10550
撷 10000
尼 2526 3085 4632 4635 4636 5206 5418 5915 6218 6321 6658 6783 7857 7980 8132 8178 8886 9460 9861 10457 11140 11262 11264 11268 11306 11762 12556 12905 13047 13240 13241 13800 13835 14847 15374 15396 15855
才 1186 1199 4311 5472 5632 7851 8927 10082 10199 11723 12627 13059 13605 13636 14108 14226 14900
利 518 828 1342 1414 1520 1702 1979 2586 3056 3705 3741 4014 4367 4603 4796 4798 4963 4970 4972 5166 5850 6010 6136 6387 6554 6572 6738 7353 7860 7914 8078 8323 8598 8627 8641 8951 9037 9205 9839 10110 10502 11007 11023 11377 12373 12391 12630 12631 12917 13052 13108 13109 13212 13241 13422 13558 13736 13868 14160 14183 14249 14416 14572 14984 15013 15169 15311 15364 15609 15821 15855 16129
数 1182 1188 1198 2613 3293 4276 4566 4665 4852 4874 5140 5348 5736 6172 6200 6266 6428 6442 6710 7014 7317 7693 7822 8008 8121 8590 9558 9623 9633 10100 10302 10334 10346 10991 11624 11684 11700 11713 11886 12640 12723 12735 12769 13173 13174 13459 14198 14622 14623 15094 15231 15366 15437
浇 8584 11120
陶 1196 1225 2062 6328 7885 9687 10688 12175 12176 14312 15735 15913
速 1183 2890 2897 4888 6731 7308 7778 9799 10430 11084 11573 11622 14120 14548
或 1261 2533 2644 3398 8526
辶 8394
京 1162 1976 4477 5106 5619 6958 6961 8643 9169 9896 11559 14620
贡 806 1475 1478 10418 11476 12037 12354
妖 9006 9819 14389
掩 4714 5372 6508 11420 14133
泉 1161 5186 5583 7026 7629 9781 12143 15050
硕 13452 15612
贝 3102 4839 5590 7418 7477 9086 10726 11138 11789 11790 16109
